election_name,notice_date,election_day,seats,candidate_count,registered_voters,note
兵庫県神戸市議会議員補欠選挙東灘選挙区,2025-10-17 00:00:00,2025-10-26 00:00:00,1,4,169740.0,失職/東灘区／北区
兵庫県神戸市長選挙,2025-10-12 00:00:00,2025-10-26 00:00:00,1,4,1220981.0,任期満了
兵庫県西脇市議会議員選挙,2025-10-19 00:00:00,2025-10-26 00:00:00,16,22,31317.0,任期満了
兵庫県西脇市長選挙,2025-10-19 00:00:00,2025-10-26 00:00:00,1,2,31317.0,任期満了
兵庫県豊岡市議会議員選挙,2025-10-19 00:00:00,2025-10-26 00:00:00,22,29,62493.0,任期満了
北海道利尻富士町議会議員選挙,2025-10-21 00:00:00,2025-10-26 00:00:00,9,9,1864.0,任期満了/有権者数については選挙人名簿登録者数が表示されています
北海道利尻富士町長選挙,2025-10-21 00:00:00,2025-10-26 00:00:00,1,1,1864.0,任期満了/有権者数については選挙人名簿登録者数が表示されています
和歌山県新宮市長選挙,2025-10-19 00:00:00,2025-10-26 00:00:00,1,2,21832.0,任期満了
埼玉県ふじみ野市議会議員補欠選挙,2025-10-19 00:00:00,2025-10-26 00:00:00,2,5,93643.0,辞職/逝去
埼玉県ふじみ野市長選挙,2025-10-19 00:00:00,2025-10-26 00:00:00,1,3,93643.0,任期満了
埼玉県春日部市長選挙,2025-10-19 00:00:00,2025-10-26 00:00:00,1,2,193387.0,任期満了
埼玉県熊谷市議会議員補欠選挙,2025-10-19 00:00:00,2025-10-26 00:00:00,1,3,159479.0,その他
埼玉県熊谷市長選挙,2025-10-19 00:00:00,2025-10-26 00:00:00,1,1,161828.0,任期満了/有権者数については選挙人名簿登録者数が表示されています
埼玉県越谷市長選挙,2025-10-19 00:00:00,2025-10-26 00:00:00,1,3,281905.0,任期満了
埼玉県鶴ヶ島市長選挙,2025-10-19 00:00:00,2025-10-26 00:00:00,1,2,58335.0,任期満了
大分県由布市議会議員選挙,2025-10-19 00:00:00,2025-10-26 00:00:00,18,24,27428.0,任期満了
大分県由布市長選挙,2025-10-19 00:00:00,2025-10-26 00:00:00,1,1,27756.0,任期満了/有権者数については選挙人名簿登録者数が表示されています
奈良県葛城市議会議員選挙,2025-10-19 00:00:00,2025-10-26 00:00:00,13,18,30277.0,任期満了
宮城県南三陸町議会議員選挙,2025-10-21 00:00:00,2025-10-26 00:00:00,13,14,9823.0,任期満了
宮城県南三陸町長選挙,2025-10-21 00:00:00,2025-10-26 00:00:00,1,1,9882.0,任期満了/有権者数については選挙人名簿登録者数が表示されています
宮城県知事選挙,2025-10-09 00:00:00,2025-10-26 00:00:00,1,5,1872116.0,任期満了/こちらの選挙ページは、皆様に正確な開票結果をお届けできるよう、情報の集計・作成を進めております。準備が整い次第、随時新しい情報を追加してまいりますので、しばらくお待ちください。
宮城県議会議員補欠選挙,2025-10-17 00:00:00,2025-10-26 00:00:00,1,2,157239.0,辞職/宮城野選挙区
富山県高岡市議会議員選挙,2025-10-19 00:00:00,2025-10-26 00:00:00,25,32,136590.0,任期満了
山口県山口市長選挙,2025-10-19 00:00:00,2025-10-26 00:00:00,1,2,153905.0,任期満了
山口県阿武町議会議員選挙,2025-10-21 00:00:00,2025-10-26 00:00:00,8,8,2572.0,任期満了/有権者数については選挙人名簿登録者数が表示されています。
山形県酒田市議会議員選挙,2025-10-19 00:00:00,2025-10-26 00:00:00,25,28,80754.0,任期満了
山梨県身延町議会議員選挙,2025-10-21 00:00:00,2025-10-26 00:00:00,12,12,8600.0,任期満了/有権者数については選挙人名簿登録者数が表示されています
愛知県新城市議会議員選挙,2025-10-19 00:00:00,2025-10-26 00:00:00,18,19,35387.0,任期満了
愛知県新城市長選挙,2025-10-19 00:00:00,2025-10-26 00:00:00,1,2,35387.0,任期満了
新潟県上越市議会議員補欠選挙,2025-10-19 00:00:00,2025-10-26 00:00:00,3,5,151793.0,辞職
新潟県上越市長選挙,2025-10-19 00:00:00,2025-10-26 00:00:00,1,6,151793.0,任期満了
沖縄県宮古島市議会議員選挙,2025-10-19 00:00:00,2025-10-26 00:00:00,22,34,44501.0,任期満了
神奈川県川崎市議会議員補欠選挙,2025-10-17 00:00:00,2025-10-26 00:00:00,1,5,186361.0,辞職/川崎区
神奈川県川崎市長選挙,2025-10-12 00:00:00,2025-10-26 00:00:00,1,6,1258970.0,任期満了
神奈川県鎌倉市長選挙,2025-10-19 00:00:00,2025-10-26 00:00:00,1,4,147948.0,任期満了
福井県越前市議会議員補欠選挙,2025-10-19 00:00:00,2025-10-26 00:00:00,2,3,62728.0,その他
福井県越前市長選挙,2025-10-19 00:00:00,2025-10-26 00:00:00,1,1,63245.0,任期満了/有権者数については選挙人名簿登録者数が表示されています
福岡県上毛町長選挙,2025-10-21 00:00:00,2025-10-26 00:00:00,1,1,5958.0,任期満了/有権者数については選挙人名簿登録者数が表示されています
福岡県苅田町長選挙,2025-10-21 00:00:00,2025-10-26 00:00:00,1,2,29319.0,任期満了
秋田県にかほ市長選挙,2025-10-19 00:00:00,2025-10-26 00:00:00,1,1,19470.0,任期満了/有権者数については選挙人名簿登録者数が表示されています
秋田県由利本荘市議会議員選挙,2025-10-19 00:00:00,2025-10-26 00:00:00,22,24,60838.0,任期満了
群馬県片品村長選挙,2025-10-21 00:00:00,2025-10-26 00:00:00,1,1,3370.0,任期満了/有権者数については選挙人名簿登録者数が表示されています
茨城県鉾田市長選挙,2025-10-19 00:00:00,2025-10-26 00:00:00,1,2,36627.0,任期満了
長野県筑北村議会議員選挙,2025-10-21 00:00:00,2025-10-26 00:00:00,12,13,3494.0,任期満了
長野県筑北村長選挙,2025-10-21 00:00:00,2025-10-26 00:00:00,1,4,3494.0,任期満了
長野県辰野町長選挙,2025-10-21 00:00:00,2025-10-26 00:00:00,1,2,15136.0,任期満了
長野県長和町議会議員選挙,2025-10-21 00:00:00,2025-10-26 00:00:00,10,13,4837.0,任期満了
長野県長和町長選挙,2025-10-21 00:00:00,2025-10-26 00:00:00,1,3,4837.0,任期満了
長野県長野市議会議員補欠選挙,2025-10-19 00:00:00,2025-10-26 00:00:00,2,6,304111.0,辞職
長野県長野市長選挙,2025-10-19 00:00:00,2025-10-26 00:00:00,1,5,304111.0,任期満了
青森県八戸市長選挙,2025-10-19 00:00:00,2025-10-26 00:00:00,1,3,182023.0,任期満了
青森県蓬田村長選挙,2025-10-21 00:00:00,2025-10-26 00:00:00,1,1,2123.0,任期満了/有権者数については選挙人名簿登録者数が表示されています
静岡県牧之原市議会議員選挙,2025-10-19 00:00:00,2025-10-26 00:00:00,16,16,34169.0,任期満了/有権者数については選挙人名簿登録者数が表示されています
静岡県牧之原市長選挙,2025-10-19 00:00:00,2025-10-26 00:00:00,1,2,33844.0,任期満了
鳥取県三朝町議会議員選挙,2025-10-21 00:00:00,2025-10-26 00:00:00,10,12,4871.0,任期満了
鳥取県三朝町長選挙,2025-10-21 00:00:00,2025-10-26 00:00:00,1,2,4871.0,任期満了
鹿児島県龍郷町長選挙,2025-10-21 00:00:00,2025-10-26 00:00:00,1,2,4801.0,任期満了
三重県南伊勢町長選挙,2025-10-14 00:00:00,2025-10-19 00:00:00,1,1,9474.0,任期満了/有権者数については選挙人名簿登録者数が表示されています
三重県熊野市長選挙,2025-10-12 00:00:00,2025-10-19 00:00:00,1,2,12847.0,任期満了
佐賀県佐賀市議会議員選挙,2025-10-12 00:00:00,2025-10-19 00:00:00,36,45,185747.0,任期満了
佐賀県佐賀市長選挙,2025-10-12 00:00:00,2025-10-19 00:00:00,1,1,187490.0,任期満了/有権者数については選挙人名簿登録者数が表示されています
北海道八雲町議会議員選挙,2025-10-14 00:00:00,2025-10-19 00:00:00,14,16,12134.0,任期満了
北海道八雲町長選挙,2025-10-14 00:00:00,2025-10-19 00:00:00,1,2,12134.0,任期満了
北海道湧別町議会議員選挙,2025-10-14 00:00:00,2025-10-19 00:00:00,11,14,6624.0,任期満了
北海道湧別町長選挙,2025-10-14 00:00:00,2025-10-19 00:00:00,1,2,6624.0,任期満了
奈良県天理市長選挙,2025-10-12 00:00:00,2025-10-19 00:00:00,1,1,49956.0,任期満了/有権者数については選挙人名簿登録者数が表示されています
富山県入善町議会議員選挙,2025-10-14 00:00:00,2025-10-19 00:00:00,12,13,18968.0,任期満了
山梨県市川三郷町議会議員補欠選挙,2025-10-14 00:00:00,2025-10-19 00:00:00,1,1,12366.0,その他/有権者数については選挙人名簿登録者数が表示されています
山梨県市川三郷町長選挙,2025-10-14 00:00:00,2025-10-19 00:00:00,1,1,12366.0,任期満了/有権者数については選挙人名簿登録者数が表示されています
岡山県玉野市長選挙,2025-10-12 00:00:00,2025-10-19 00:00:00,1,3,46061.0,任期満了
岩手県遠野市議会議員補欠選挙,2025-10-12 00:00:00,2025-10-19 00:00:00,1,1,20575.0,その他/有権者数については選挙人名簿登録者数が表示されています
岩手県遠野市長選挙,2025-10-12 00:00:00,2025-10-19 00:00:00,1,2,20446.0,任期満了
島根県吉賀町議会議員選挙,2025-10-14 00:00:00,2025-10-19 00:00:00,12,15,4584.0,任期満了
島根県吉賀町長選挙,2025-10-14 00:00:00,2025-10-19 00:00:00,1,1,4613.0,任期満了/有権者数については選挙人名簿登録者数が表示されています
島根県大田市長選挙,2025-10-12 00:00:00,2025-10-19 00:00:00,1,2,26391.0,任期満了
島根県安来市議会議員選挙,2025-10-12 00:00:00,2025-10-19 00:00:00,18,19,29713.0,任期満了
島根県津和野町議会議員補欠選挙,2025-10-14 00:00:00,2025-10-19 00:00:00,2,2,5583.0,その他/有権者数については選挙人名簿登録者数が表示されています
島根県津和野町長選挙,2025-10-14 00:00:00,2025-10-19 00:00:00,1,2,5540.0,"任期満了/こちらの選挙ページは、皆様に正確な開票結果をお届けできるよう、情報の集計・作成を進めております。
準備が整い次第、随時新しい情報を追加してまいりますので、しばらくお待ちください。"
島根県浜田市議会議員選挙,2025-10-12 00:00:00,2025-10-19 00:00:00,22,23,40601.0,任期満了
島根県浜田市長選挙,2025-10-12 00:00:00,2025-10-19 00:00:00,1,3,40601.0,任期満了
徳島県那賀町議会議員選挙,2025-10-14 00:00:00,2025-10-19 00:00:00,14,16,6194.0,任期満了
愛知県大口町長選挙,2025-10-14 00:00:00,2025-10-19 00:00:00,1,2,18863.0,任期満了
愛知県設楽町長選挙,2025-10-14 00:00:00,2025-10-19 00:00:00,1,2,3571.0,任期満了
新潟県南魚沼市議会議員選挙,2025-10-12 00:00:00,2025-10-19 00:00:00,22,25,43294.0,任期満了
新潟県燕市議会議員補欠選挙,2025-10-12 00:00:00,2025-10-19 00:00:00,1,2,64452.0,辞職
新潟県燕市長選挙,2025-10-12 00:00:00,2025-10-19 00:00:00,1,2,64452.0,辞職
栃木県那珂川町長選挙,2025-10-14 00:00:00,2025-10-19 00:00:00,1,2,12415.0,任期満了
栃木県那須烏山市長選挙,2025-10-12 00:00:00,2025-10-19 00:00:00,1,4,20317.0,任期満了
滋賀県東近江市議会議員選挙,2025-10-12 00:00:00,2025-10-19 00:00:00,22,26,88886.0,任期満了
滋賀県湖南市議会議員選挙,2025-10-12 00:00:00,2025-10-19 00:00:00,18,21,41937.0,任期満了
滋賀県甲賀市議会議員選挙,2025-10-12 00:00:00,2025-10-19 00:00:00,24,27,69885.0,任期満了
滋賀県米原市議会議員選挙,2025-10-12 00:00:00,2025-10-19 00:00:00,16,19,30387.0,任期満了
滋賀県野洲市議会議員選挙,2025-10-12 00:00:00,2025-10-19 00:00:00,18,22,41093.0,任期満了
熊本県山都町議会議員選挙,2025-10-14 00:00:00,2025-10-19 00:00:00,12,13,11112.0,任期満了
熊本県氷川町議会議員選挙,2025-10-14 00:00:00,2025-10-19 00:00:00,12,14,8912.0,任期満了
熊本県氷川町長選挙,2025-10-14 00:00:00,2025-10-19 00:00:00,1,2,8912.0,任期満了
熊本県玉名市議会議員選挙,2025-10-12 00:00:00,2025-10-19 00:00:00,22,23,51181.0,任期満了
熊本県玉名市長選挙,2025-10-12 00:00:00,2025-10-19 00:00:00,1,1,51589.0,任期満了/有権者数については選挙人名簿登録者数が表示されています
石川県七尾市議会議員選挙,2025-10-12 00:00:00,2025-10-19 00:00:00,18,20,39622.0,任期満了
石川県能美市議会議員選挙,2025-10-12 00:00:00,2025-10-19 00:00:00,16,17,40051.0,任期満了
福島県会津美里町議会議員選挙,2025-10-14 00:00:00,2025-10-19 00:00:00,13,13,15785.0,任期満了/有権者数については選挙人名簿登録者数が表示されています
福島県泉崎村長選挙,2025-10-14 00:00:00,2025-10-19 00:00:00,1,1,5012.0,任期満了/有権者数については選挙人名簿登録者数が表示されています
秋田県仙北市長選挙,2025-10-12 00:00:00,2025-10-19 00:00:00,1,2,20122.0,任期満了
秋田県横手市議会議員選挙,2025-10-12 00:00:00,2025-10-19 00:00:00,22,26,69820.0,任期満了
秋田県横手市長選挙,2025-10-12 00:00:00,2025-10-19 00:00:00,1,2,69820.0,任期満了
秋田県湯沢市議会議員選挙,2025-10-12 00:00:00,2025-10-19 00:00:00,18,21,34794.0,任期満了
茨城県桜川市長選挙,2025-10-12 00:00:00,2025-10-19 00:00:00,1,3,32078.0,任期満了/こ
長崎県平戸市議会議員選挙,2025-10-12 00:00:00,2025-10-19 00:00:00,18,22,23388.0,任期満了
長崎県平戸市長選挙,2025-10-12 00:00:00,2025-10-19 00:00:00,1,3,23388.0,任期満了
長野県飯綱町議会議員選挙,2025-10-14 00:00:00,2025-10-19 00:00:00,14,20,8863.0,任期満了
長野県飯綱町長選挙,2025-10-14 00:00:00,2025-10-19 00:00:00,1,3,8863.0,任期満了
静岡県伊東市議会議員選挙,2025-10-12 00:00:00,2025-10-19 00:00:00,20,30,56471.0,解散
三重県志摩市議会議員選挙,2025-10-05 00:00:00,2025-10-12 00:00:00,16,17,38291.0,任期満了
埼玉県小鹿野町議会議員選挙,2025-10-07 00:00:00,2025-10-12 00:00:00,12,15,8735.0,任期満了
埼玉県小鹿野町長選挙,2025-10-07 00:00:00,2025-10-12 00:00:00,1,2,8735.0,任期満了
長野県安曇野市議会議員選挙,2025-10-05 00:00:00,2025-10-12 00:00:00,22,29,80274.0,任期満了
長野県安曇野市長選挙,2025-10-05 00:00:00,2025-10-12 00:00:00,1,1,80909.0,任期満了/有権者数については選挙人名簿登録者数が表示されています
長野県王滝村議会議員選挙,2025-10-07 00:00:00,2025-10-12 00:00:00,6,10,576.0,任期満了
京都府長岡京市議会議員選挙,2025-09-28 00:00:00,2025-10-05 00:00:00,22,33,67192.0,任期満了
埼玉県宮代町長選挙,2025-09-30 00:00:00,2025-10-05 00:00:00,1,2,28197.0,任期満了
大分県杵築市議会議員補欠選挙,2025-09-28 00:00:00,2025-10-05 00:00:00,1,1,22513.0,その他/有権者数については選挙人名簿登録者数が表示されています
大分県杵築市長選挙,2025-09-28 00:00:00,2025-10-05 00:00:00,1,4,22283.0,任期満了
宮崎県高原町長選挙,2025-09-30 00:00:00,2025-10-05 00:00:00,1,2,7081.0,任期満了
富山県上市町議会議員選挙,2025-09-30 00:00:00,2025-10-05 00:00:00,12,13,16044.0,任期満了
富山県上市町長選挙,2025-09-30 00:00:00,2025-10-05 00:00:00,1,4,16044.0,任期満了
山口県山陽小野田市議会議員選挙,2025-09-28 00:00:00,2025-10-05 00:00:00,22,27,49197.0,任期満了
山形県鶴岡市議会議員選挙,2025-09-28 00:00:00,2025-10-05 00:00:00,28,39,99071.0,任期満了
山形県鶴岡市長選挙,2025-09-28 00:00:00,2025-10-05 00:00:00,1,3,99071.0,任期満了
岡山県岡山市議会議員補欠選挙,2025-09-26 00:00:00,2025-10-05 00:00:00,1,6,118469.0,辞職/岡山市中区選挙区/
岡山県岡山市長選挙,2025-09-21 00:00:00,2025-10-05 00:00:00,1,4,568962.0,任期満了
広島県江田島市議会議員選挙,2025-09-28 00:00:00,2025-10-05 00:00:00,16,19,17437.0,任期満了
徳島県上板町長選挙,2025-09-30 00:00:00,2025-10-05 00:00:00,1,1,9503.0,任期満了/有権者数については選挙人名簿登録者数が表示されています
石川県加賀市議会議員選挙,2025-09-28 00:00:00,2025-10-05 00:00:00,18,21,51833.0,任期満了
石川県加賀市長選挙,2025-09-28 00:00:00,2025-10-05 00:00:00,1,2,51833.0,任期満了
福岡県東峰村長選挙,2025-09-30 00:00:00,2025-10-05 00:00:00,1,3,1508.0,任期満了
群馬県玉村町議会議員選挙,2025-09-30 00:00:00,2025-10-05 00:00:00,13,17,29053.0,任期満了
静岡県川根本町議会議員選挙,2025-09-30 00:00:00,2025-10-05 00:00:00,10,12,5002.0,任期満了
